"","session","block","spp","ind","treatment","T1","T2","T3","T4"
"2563",10,"B5","FERU",11,"WW",1606,1828,1715,1588
"2564",10,"B5","FERU",17,"WW",1524,1864,1719,1542
"2565",10,"B5","PLMA",8,"WW",1669,1919,1819,1705
"2566",10,"B5","PLMA",15,"WD",1471,1907,1859,1802
"2567",10,"B5","PLMA",19,"WD",1442,1838,1789,1736
"2568",10,"B5","PLMA",20,"WW",1819,1982,1891,1805
"2569",10,"B5","SC",4,"WW",1923,2055,1987,1923
"2570",10,"B5","SC",6,"WW",1837,1978,1919,1851
"2571",10,"B5","SC",8,"WD",1628,1906,1866,1816
"2572",10,"B5","SC",16,"WD",1889,2172,2135,2100
"2573",10,"B5","SEAC",5,"WW",1755,1864,1828,1783
"2574",10,"B5","SEAC",6,"WD",1706,1895,1871,1845
"2575",10,"B5","SEAC",7,"WD",1731,1919,1897,1868
"2576",10,"B5","SEAC",20,"WW",1842,2014,1955,1882
"2577",10,"B5","SEAL",6,"WW",1764,1923,1860,1787
"2578",10,"B5","SEAL",15,"WW",1783,1982,1919,1842
"2579",10,"B5","SEAL",18,"WD",1538,1773,1750,1708
"2580",10,"B5","SEAL",19,"WD",1704,1928,1892,1859
"2581",10,"B5","SESE",4,"WW",1860,2014,1923,1814
"2582",10,"B5","SESE",5,"WD",1483,1876,1831,1768
"2583",10,"B5","SESE",6,"WD",1661,1975,1937,1882
"2584",10,"B5","SESE",14,"WW",1778,1941,1837,1733
"2585",10,"B5","SITR",1,"WW",1842,1878,1810,1733
"2586",10,"B5","SITR",9,"WD",1616,1907,1872,1834
"2587",10,"B5","SITR",15,"WD",1592,1958,1916,1867
"2588",10,"B5","SITR",19,"WW",1792,1923,1878,1823
"2589",10,"B5","SOBI",1,"WW",1642,1914,1760,1592
"2590",10,"B5","SOBI",8,"WD",1273,1838,1797,1709
"2591",10,"B5","SOBI",12,"WD",1276,1835,1785,1713
"2592",10,"B5","SOBI",18,"WW",1665,1928,1792,1656
"2593",10,"B5","SYNO",4,"WW",1724,1923,1810,1692
"2594",10,"B5","SYNO",6,"WD",1355,1820,1763,1690
"2595",10,"B5","SYNO",8,"WW",1665,1950,1864,1755
"2596",10,"B5","SYNO",20,"WD",1732,2038,1996,1949
"2597",10,"B5","VAMA",4,"WD",1720,1946,1918,1883
"2598",10,"B5","VAMA",5,"WD",1597,1864,1833,1788
"2599",10,"B5","VAMA",11,"WW",1701,1823,1774,1719
"2600",10,"B5","VAMA",15,"WW",1760,1783,1724,1660
"2601",11,"B1","DASP",1,"WD",1657,1848,1807,1771
"2602",11,"B1","DASP",9,"WW",1769,1905,1887,1855
"2603",11,"B1","DASP",12,"WD",1728,1903,1871,1843
"2604",11,"B1","DASP",17,"WW",1742,1896,1873,1833
"2605",11,"B1","DEFL",2,"WW",1733,1851,1833,1801
"2606",11,"B1","DEFL",13,"WD",1638,1876,1833,1794
"2607",11,"B1","DEFL",15,"WW",1742,1846,1619,1805
"2608",11,"B1","DEFL",18,"WD",1554,1800,1754,1713
"2609",11,"B1","EMNI",1,"WW",1851,2105,2077,2041
"2610",11,"B1","EMNI",2,"WW",1964,2091,2068,2037
"2611",11,"B1","EMNI",12,"WD",1856,2040,2001,1968
"2612",11,"B1","EMNI",13,"WD",1881,2077,2040,2012
"2613",11,"B1","FERU",1,"WD",1553,2050,1964,1888
"2614",11,"B1","FERU",3,"WW",1483,1878,1819,1705
"2615",11,"B1","FERU",5,"WD",1414,1842,1768,1700
"2616",11,"B1","FERU",16,"WW",1574,1919,1864,1769
"2617",11,"B1","PLMA",5,"WW",1647,1887,1846,1792
"2618",11,"B1","PLMA",10,"WD",1671,1981,1937,1896
"2619",11,"B1","PLMA",11,"WW",1833,1978,1950,1914
"2620",11,"B1","PLMA",16,"WD",1755,1987,1946,1908
"2621",11,"B1","SC",1,"WD",1870,2100,2055,2020
"2622",11,"B1","SC",9,"WW",1869,2009,1987,1960
"2623",11,"B1","SC",14,"WW",1937,2064,2041,2009
"2624",11,"B1","SC",15,"WD",1791,1995,1951,1912
"2625",11,"B1","SEAC",9,"WW",1842,1941,1923,1896
"2626",11,"B1","SEAC",11,"WD",1818,1975,1941,1918
"2627",11,"B1","SEAC",12,"WW",1846,1946,1928,1901
"2628",11,"B1","SEAC",17,"WD",1816,1946,1922,1900
"2629",11,"B1","SEAL",4,"WD",1605,1894,1847,1805
"2630",11,"B1","SEAL",5,"WW",1755,1919,1896,1860
"2631",11,"B1","SEAL",7,"WW",1710,1855,1833,1796
"2632",11,"B1","SEAL",14,"WD",1787,2013,1972,1933
"2633",11,"B1","SESE",9,"WW",1823,2050,2014,1955
"2634",11,"B1","SESE",18,"WD",1770,2014,1972,1933
"2635",11,"B1","SESE",19,"WW",1828,2032,1996,1950
"2636",11,"B1","SESE",20,"WD",1666,1959,1906,1865
"2637",11,"B1","SITR",4,"WW",1851,1987,1969,1928
"2638",11,"B1","SITR",5,"WD",1858,2028,1989,1955
"2639",11,"B1","SITR",7,"WD",1691,1902,1862,1825
"2640",11,"B1","SITR",11,"WW",1728,1855,1842,1801
"2641",11,"B1","SOBI",5,"WD",1514,1891,1835,1782
"2642",11,"B1","SOBI",11,"WW",1533,1882,1819,1737
"2643",11,"B1","SOBI",17,"WD",1474,1968,1885,1807
"2644",11,"B1","SOBI",20,"WW",1764,2014,1973,1905
"2645",11,"B1","SYNO",9,"WD",1602,2001,1930,1866
"2646",11,"B1","SYNO",11,"WD",1475,1978,1884,1798
"2647",11,"B1","SYNO",13,"WW",1560,1901,1846,1755
"2648",11,"B1","SYNO",14,"WW",1578,2000,1914,1805
"2649",11,"B1","VAMA",1,"WW",1755,1882,1864,1833
"2650",11,"B1","VAMA",16,"WW",1678,1805,1783,1751
"2651",11,"B1","VAMA",19,"WD",1727,1881,1852,1821
"2652",11,"B1","VAMA",20,"WD",1786,1953,1917,1887
"2653",11,"B2","DASP",5,"WW",1819,1960,1932,1901
"2654",11,"B2","DASP",6,"WD",1684,1884,1847,1812
"2655",11,"B2","DASP",15,"WD",1708,1886,1850,1818
"2656",11,"B2","DASP",18,"WW",1787,1919,1896,1864
"2657",11,"B2","DEFL",1,"WD",1552,1833,1783,1736
"2658",11,"B2","DEFL",9,"WW",1628,1805,1778,1728
"2659",11,"B2","DEFL",16,"WW",1683,1882,1851,1805
"2660",11,"B2","DEFL",20,"WD",1583,1809,1763,1722
"2661",11,"B2","EMNI",7,"WW",1937,2087,2064,2032
"2662",11,"B2","EMNI",9,"WD",1892,2087,2047,2010
"2663",11,"B2","EMNI",15,"WD",1646,1846,1810,1775
"2664",11,"B2","EMNI",20,"WW",1969,2073,2055,2028
"2665",11,"B2","FERU",6,"WD",1317,1820,1728,1637
"2666",11,"B2","FERU",12,"WW",1610,1882,1837,1764
"2667",11,"B2","FERU",14,"WW",1574,1901,1846,1746
"2668",11,"B2","FERU",19,"WD",1296,1800,1708,1619
"2669",11,"B2","PLMA",1,"WW",1660,1955,1905,1837
"2670",11,"B2","PLMA",6,"WD",1628,1967,1912,1864
"2671",11,"B2","PLMA",17,"WW",1801,2077,2032,1960
"2672",11,"B2","PLMA",18,"WD",1709,1950,1910,1871
"2673",11,"B2","SC",7,"WD",1837,2021,1988,1957
"2674",11,"B2","SC",11,"WD",1869,2077,2035,2002
"2675",11,"B2","SC",12,"WW",1955,2105,2087,2050
"2676",11,"B2","SC",19,"WW",1769,1910,1882,1855
"2677",11,"B2","SEAC",1,"WW",1787,1855,1846,1833
"2678",11,"B2","SEAC",2,"WW",1869,1950,1937,1914
"2679",11,"B2","SEAC",3,"WD",1760,1896,1870,1846
"2680",11,"B2","SEAC",13,"WD",1755,1931,1899,1871
"2681",11,"B2","SEAL",2,"WW",1887,2023,1996,1955
"2682",11,"B2","SEAL",8,"WD",1796,2010,1972,1937
"2683",11,"B2","SEAL",12,"WD",1720,1975,1932,1890
"2684",11,"B2","SEAL",13,"WW",1751,1901,1873,1833
"2685",11,"B2","SESE",3,"WW",1873,2073,2046,1996
"2686",11,"B2","SESE",7,"WD",1801,2074,2022,1971
"2687",11,"B2","SESE",8,"WW",1787,2050,2000,1932
"2688",11,"B2","SESE",10,"WD",1639,1996,1932,1875
"2689",11,"B2","SITR",2,"WD",1614,1892,1839,1791
"2690",11,"B2","SITR",6,"WW",1805,1946,1923,1887
"2691",11,"B2","SITR",18,"WW",1524,1687,1656,1619
"2692",11,"B2","SITR",20,"WD",1685,1890,1853,1822
"2693",11,"B2","SOBI",2,"WW",1474,1914,1823,1696
"2694",11,"B2","SOBI",9,"WD",1471,1906,1839,1769
"2695",11,"B2","SOBI",13,"WD",1614,2033,1958,1885
"2696",11,"B2","SOBI",15,"WW",1583,1887,1833,1755
"2697",11,"B2","SYNO",2,"WW",1628,2009,1941,1837
"2698",11,"B2","SYNO",16,"WW",1551,1914,1842,1733
"2699",11,"B2","SYNO",17,"WD",1509,2002,1920,1838
"2700",11,"B2","SYNO",19,"WD",1338,1833,1738,1640
"2701",11,"B2","VAMA",3,"WD",1770,1924,1892,1864
"2702",11,"B2","VAMA",9,"WW",1842,1969,1950,1919
"2703",11,"B2","VAMA",10,"WW",1755,1882,1864,1828
"2704",11,"B2","VAMA",17,"WD",1674,1829,1799,1772
"2705",11,"B3","DASP",3,"WD",1746,1941,1902,1868
"2706",11,"B3","DASP",7,"WW",1760,1896,1869,1837
"2707",11,"B3","DASP",10,"WW",1792,1941,1914,1873
"2708",11,"B3","DASP",14,"WD",1707,1995,1944,1894
"2709",11,"B3","DEFL",5,"WW",1683,1878,1851,1796
"2710",11,"B3","DEFL",6,"WD",1716,1996,1947,1900
"2711",11,"B3","DEFL",10,"WD",1558,1786,1741,1704
"2712",11,"B3","DEFL",12,"WW",1687,1919,1882,1823
"2713",11,"B3","EMNI",5,"WD",1821,2014,1976,1943
"2714",11,"B3","EMNI",11,"WW",1914,2064,2041,2000
"2715",11,"B3","EMNI",16,"WW",1941,2059,2041,2009
"2716",11,"B3","EMNI",18,"WD",1874,2049,2009,1977
"2717",11,"B3","FERU",7,"WW",1764,2005,1964,1901
"2718",11,"B3","FERU",13,"WD",1350,1831,1741,1660
"2719",11,"B3","FERU",15,"WD",1574,1938,1875,1810
"2720",11,"B3","FERU",18,"WW",1578,1969,1905,1792
"2721",11,"B3","PLMA",2,"WD",1752,1990,1948,1912
"2722",11,"B3","PLMA",4,"WW",1551,1860,1814,1742
"2723",11,"B3","PLMA",12,"WW",1733,1969,1923,1860
"2724",11,"B3","PLMA",14,"WD",1503,1796,1756,1717
"2725",11,"B3","SC",2,"WD",1685,1932,1892,1852
"2726",11,"B3","SC",10,"WW",1869,2014,1996,1955
"2727",11,"B3","SC",13,"WD",1831,2042,2000,1967
"2728",11,"B3","SC",18,"WW",1937,2087,2055,2014
"2729",11,"B3","SEAC",4,"WW",1796,1950,1923,1882
"2730",11,"B3","SEAC",10,"WW",1787,1946,1919,1882
"2731",11,"B3","SEAC",15,"WD",1795,1996,1962,1930
"2732",11,"B3","SEAC",19,"WD",1864,2024,1988,1960
"2733",11,"B3","SEAL",1,"WD",1804,2037,1997,1958
"2734",11,"B3","SEAL",3,"WD",1789,1960,1926,1895
"2735",11,"B3","SEAL",9,"WW",1837,1996,1973,1928
"2736",11,"B3","SEAL",16,"WW",1774,1919,1891,1851
"2737",11,"B3","SESE",11,"WD",1684,2028,1971,1921
"2738",11,"B3","SESE",13,"WW",1828,2032,1996,1946
"2739",11,"B3","SESE",16,"WW",1746,1941,1914,1864
"2740",11,"B3","SESE",17,"WD",1715,1937,1898,1863
"2741",11,"B3","SITR",3,"WD",1667,1916,1866,1823
"2742",11,"B3","SITR",8,"WW",1801,1969,1946,1901
"2743",11,"B3","SITR",13,"WW",1656,1792,1774,1733
"2744",11,"B3","SITR",14,"WD",1651,1877,1834,1796
"2745",11,"B3","SOBI",10,"WD",1511,1936,1864,1803
"2746",11,"B3","SOBI",14,"WW",1674,2037,1969,1869
"2747",11,"B3","SOBI",16,"WW",1637,2018,1950,1851
"2748",11,"B3","SOBI",19,"WD",1872,2076,2044,2013
"2749",11,"B3","SYNO",1,"WW",1624,2005,1932,1819
"2750",11,"B3","SYNO",3,"WD",1427,1949,1845,1750
"2751",11,"B3","SYNO",7,"WW",1560,1910,1846,1751
"2752",11,"B3","SYNO",12,"WD",1374,1872,1770,1674
"2753",11,"B3","VAMA",2,"WW",1746,1873,1855,1819
"2754",11,"B3","VAMA",7,"WD",1831,1992,1959,1929
"2755",11,"B3","VAMA",12,"WD",1702,1895,1858,1825
"2756",11,"B3","VAMA",18,"WW",1678,1823,1801,1769
"2757",11,"B4","DASP",2,"WD",1808,2022,1979,1941
"2758",11,"B4","DASP",4,"WW",1742,1901,1873,1837
"2759",11,"B4","DASP",16,"WW",1787,1932,1910,1873
"2760",11,"B4","DASP",20,"WD",1808,2022,1979,1941
"2761",11,"B4","DEFL",4,"WD",1641,1964,1910,1859
"2762",11,"B4","DEFL",11,"WW",1624,1823,1796,1746
"2763",11,"B4","DEFL",14,"WD",1634,1885,1837,1794
"2764",11,"B4","DEFL",19,"WW",1674,1828,1805,1760
"2765",11,"B4","EMNI",8,"WD",1853,2049,2005,1972
"2766",11,"B4","EMNI",10,"WW",2028,2164,2136,2105
"2767",11,"B4","EMNI",14,"WD",1869,2081,2043,2007
"2768",11,"B4","EMNI",19,"WW",1978,2127,2100,2064
"2769",11,"B4","FERU",2,"WW",1551,1919,1860,1760
"2770",11,"B4","FERU",4,"WD",1458,1932,1845,1768
"2771",11,"B4","FERU",9,"WD",1312,1804,1715,1627
"2772",11,"B4","FERU",20,"WW",1728,1991,1946,1869
"2773",11,"B4","PLMA",3,"WW",1651,1923,1882,1805
"2774",11,"B4","PLMA",7,"WD",1665,2000,1946,1901
"2775",11,"B4","PLMA",9,"WW",1642,1891,1851,1787
"2776",11,"B4","PLMA",13,"WD",1672,1995,1949,1901
"2777",11,"B4","SC",3,"WD",1838,2038,2000,1965
"2778",11,"B4","SC",5,"WW",1873,2032,2009,1973
"2779",11,"B4","SC",17,"WW",1955,2109,2082,2041
"2780",11,"B4","SC",20,"WD",1762,2003,1959,1915
"2781",11,"B4","SEAC",8,"WW",1842,1923,1905,1882
"2782",11,"B4","SEAC",14,"WW",1819,1923,1910,1882
"2783",11,"B4","SEAC",16,"WD",1865,2025,1994,1971
"2784",11,"B4","SEAC",18,"WD",1842,2031,1995,1966
"2785",11,"B4","SEAL",10,"WW",1669,1878,1842,1796
"2786",11,"B4","SEAL",11,"WW",1819,1960,1932,1901
"2787",11,"B4","SEAL",17,"WD",1762,1984,1951,1916
"2788",11,"B4","SEAL",20,"WD",1683,1881,1844,1812
"2789",11,"B4","SESE",1,"WD",1739,2028,1978,1934
"2790",11,"B4","SESE",2,"WW",1692,1950,1914,1851
"2791",11,"B4","SESE",12,"WD",1797,2050,2008,1964
"2792",11,"B4","SESE",15,"WW",1896,2109,2077,2023
"2793",11,"B4","SITR",10,"WW",1801,1923,1910,1878
"2794",11,"B4","SITR",12,"WD",1653,1882,1838,1797
"2795",11,"B4","SITR",16,"WD",1604,1876,1832,1790
"2796",11,"B4","SITR",17,"WW",1656,1801,1783,1746
"2797",11,"B4","SOBI",3,"WW",1601,1973,1901,1787
"2798",11,"B4","SOBI",4,"WD",1417,1962,1859,1750
"2799",11,"B4","SOBI",6,"WW",1420,1855,1783,1665
"2800",11,"B4","SOBI",7,"WD",1408,1897,1825,1745
"2801",11,"B4","SYNO",5,"WD",1351,1867,1762,1660
"2802",11,"B4","SYNO",10,"WD",1435,1944,1850,1761
"2803",11,"B4","SYNO",15,"WW",1569,1960,1873,1742
"2804",11,"B4","SYNO",18,"WW",1547,1950,1873,1751
"2805",11,"B4","VAMA",6,"WD",1776,1932,1898,1870
"2806",11,"B4","VAMA",8,"WD",1639,1829,1792,1760
"2807",11,"B4","VAMA",13,"WW",1696,1842,1819,1787
"2808",11,"B4","VAMA",14,"WW",1814,1932,1914,1878
"2809",11,"B5","DASP",8,"WD",1678,1908,1860,1818
"2810",11,"B5","DASP",11,"WW",1642,1805,1783,1742
"2811",11,"B5","DASP",13,"WW",1774,1910,1891,1851
"2812",11,"B5","DASP",19,"WD",1662,1866,1827,1794
"2813",11,"B5","DEFL",3,"WW",1760,1923,1896,1851
"2814",11,"B5","DEFL",7,"WD",1606,1910,1859,1814
"2815",11,"B5","DEFL",8,"WD",1591,1853,1803,1757
"2816",11,"B5","DEFL",17,"WW",1597,1814,1783,1724
"2817",11,"B5","EMNI",3,"WD",1827,2056,2010,1970
"2818",11,"B5","EMNI",4,"WW",1932,2073,2050,2009
"2819",11,"B5","EMNI",6,"WW",1910,2073,2046,2005
"2820",11,"B5","EMNI",17,"WD",1875,2072,2035,1999
"2821",11,"B5","FERU",8,"WD",1713,2038,1974,1915
"2822",11,"B5","FERU",10,"WD",1638,1972,1914,1857
"2823",11,"B5","FERU",11,"WW",1556,1869,1819,1733
"2824",11,"B5","FERU",17,"WW",1497,1891,1828,1710
"2825",11,"B5","PLMA",8,"WW",1665,1928,1882,1810
"2826",11,"B5","PLMA",15,"WD",1608,1941,1882,1836
"2827",11,"B5","PLMA",19,"WD",1533,1884,1831,1782
"2828",11,"B5","PLMA",20,"WW",1774,2018,1982,1923
"2829",11,"B5","SC",4,"WW",1905,2077,2050,2009
"2830",11,"B5","SC",6,"WW",1828,1987,1960,1914
"2831",11,"B5","SC",8,"WD",1679,1906,1860,1815
"2832",11,"B5","SC",16,"WD",1965,2165,2126,2090
"2833",11,"B5","SEAC",5,"WW",1774,1896,1873,1846
"2834",11,"B5","SEAC",6,"WD",1745,1896,1867,1840
"2835",11,"B5","SEAC",7,"WD",1768,1914,1884,1858
"2836",11,"B5","SEAC",20,"WW",1860,2023,1996,1941
"2837",11,"B5","SEAL",6,"WW",1769,1937,1905,1864
"2838",11,"B5","SEAL",15,"WW",1819,1982,1960,1914
"2839",11,"B5","SEAL",18,"WD",1587,1809,1774,1742
"2840",11,"B5","SEAL",19,"WD",1727,1931,1900,1869
"2841",11,"B5","SESE",4,"WW",1787,2018,1978,1910
"2842",11,"B5","SESE",5,"WD",1584,1918,1860,1803
"2843",11,"B5","SESE",6,"WD",1715,1981,1930,1885
"2844",11,"B5","SESE",14,"WW",1705,1973,1932,1864
"2845",11,"B5","SITR",1,"WW",1715,1869,1846,1796
"2846",11,"B5","SITR",9,"WD",1704,1910,1877,1840
"2847",11,"B5","SITR",15,"WD",1688,1947,1898,1851
"2848",11,"B5","SITR",19,"WW",1810,1941,1923,1891
"2849",11,"B5","SOBI",1,"WW",1551,1919,1846,1737
"2850",11,"B5","SOBI",8,"WD",1367,1817,1720,1624
"2851",11,"B5","SOBI",12,"WD",1419,1895,1803,1719
"2852",11,"B5","SOBI",18,"WW",1619,1950,1891,1810
"2853",11,"B5","SYNO",4,"WW",1660,1969,1919,1837
"2854",11,"B5","SYNO",6,"WD",1419,1850,1774,1701
"2855",11,"B5","SYNO",8,"WW",1733,1978,1937,1873
"2856",11,"B5","SYNO",20,"WD",1788,2026,1977,1935
"2857",11,"B5","VAMA",4,"WD",1164,1935,1902,1872
"2858",11,"B5","VAMA",5,"WD",1658,1868,1829,1794
"2859",11,"B5","VAMA",11,"WW",1696,1814,1796,1764
"2860",11,"B5","VAMA",15,"WW",1647,1792,1769,1728
"2861",12,"B1","DASP",1,"WD",1660,1858,1833,1796
"2862",12,"B1","DASP",9,"WW",1805,1901,1887,1869
"2863",12,"B1","DASP",12,"WD",1740,1897,1886,1850
"2864",12,"B1","DASP",17,"WW",1774,1901,1878,1860
"2865",12,"B1","DEFL",2,"WW",1755,1855,1842,1819
"2866",12,"B1","DEFL",13,"WD",1653,1872,1854,1810
"2867",12,"B1","DEFL",15,"WW",1764,1842,1828,1814
"2868",12,"B1","DEFL",18,"WD",1577,1805,1781,1739
"2869",12,"B1","EMNI",1,"WW",1991,2109,2091,2064
"2870",12,"B1","EMNI",2,"WW",1987,2077,2064,2050
"2871",12,"B1","EMNI",12,"WD",1857,2038,2016,1976
"2872",12,"B1","EMNI",13,"WD",1900,2071,2053,2018
"2873",12,"B1","FERU",1,"WD",1626,2088,2049,1971
"2874",12,"B1","FERU",3,"WW",1560,1882,1842,1769
"2875",12,"B1","FERU",5,"WD",1483,1863,1827,1761
"2876",12,"B1","FERU",16,"WW",1647,1946,1910,1851
"2877",12,"B1","PLMA",5,"WW",1701,1887,1860,1819
"2878",12,"B1","PLMA",10,"WD",1744,1998,1959,1909
"2879",12,"B1","PLMA",11,"WW",1851,1987,1960,1941
"2880",12,"B1","PLMA",16,"WD",1778,1991,1965,1925
"2881",12,"B1","SC",1,"WD",1894,2088,2069,2025
"2882",12,"B1","SC",9,"WW",1914,2037,2009,1996
"2883",12,"B1","SC",14,"WW",1955,2077,2055,2041
"2884",12,"B1","SC",15,"WD",1794,1992,1970,1931
"2885",12,"B1","SEAC",9,"WW",1855,1941,1923,1905
"2886",12,"B1","SEAC",11,"WD",1839,1987,1967,1939
"2887",12,"B1","SEAC",12,"WW",1860,1950,1941,1923
"2888",12,"B1","SEAC",17,"WD",1820,1941,1933,1910
"2889",12,"B1","SEAL",4,"WD",1649,1901,1878,1831
"2890",12,"B1","SEAL",5,"WW",1801,1923,1905,1887
"2891",12,"B1","SEAL",7,"WW",1746,1864,1851,1828
"2892",12,"B1","SEAL",14,"WD",1798,2025,1996,1957
"2893",12,"B1","SESE",9,"WW",1873,2059,2037,2005
"2894",12,"B1","SESE",18,"WD",1797,2016,1999,1957
"2895",12,"B1","SESE",19,"WW",1887,2046,2018,1996
"2896",12,"B1","SESE",20,"WD",1730,1970,1943,1901
"2897",12,"B1","SITR",4,"WW",1869,1987,1973,1950
"2898",12,"B1","SITR",5,"WD",1850,2029,2009,1976
"2899",12,"B1","SITR",7,"WD",1691,1892,1874,1827
"2900",12,"B1","SITR",11,"WW",1724,1851,1823,1796
"2901",12,"B1","SOBI",5,"WD",1584,1879,1852,1787
"2902",12,"B1","SOBI",11,"WW",1615,1910,1869,1814
"2903",12,"B1","SOBI",17,"WD",1550,1997,1953,1668
"2904",12,"B1","SOBI",20,"WW",1805,2005,1982,1932
"2905",12,"B1","SYNO",9,"WD",1655,2035,2000,1937
"2906",12,"B1","SYNO",11,"WD",1516,2008,1963,1878
"2907",12,"B1","SYNO",13,"WW",1647,1901,1864,1805
"2908",12,"B1","SYNO",14,"WW",1660,2023,1978,1896
"2909",12,"B1","VAMA",1,"WW",1783,1864,1855,1833
"2910",12,"B1","VAMA",16,"WW",1696,1805,1787,1769
"2911",12,"B1","VAMA",19,"WD",1736,1888,1870,1842
"2912",12,"B1","VAMA",20,"WD",1784,1945,1930,1897
"2913",12,"B2","DASP",5,"WW",1851,1969,1950,1928
"2914",12,"B2","DASP",6,"WD",1704,1888,1869,1831
"2915",12,"B2","DASP",15,"WD",1715,1901,1879,1845
"2916",12,"B2","DASP",18,"WW",1810,1923,1910,1891
"2917",12,"B2","DEFL",1,"WD",1580,1832,1810,1761
"2918",12,"B2","DEFL",9,"WW",1665,1805,1792,1769
"2919",12,"B2","DEFL",16,"WW",1742,1887,1869,1842
"2920",12,"B2","DEFL",20,"WD",1584,1817,1795,1753
"2921",12,"B2","EMNI",7,"WW",1987,2087,2068,2050
"2922",12,"B2","EMNI",9,"WD",1895,2094,2073,2033
"2923",12,"B2","EMNI",15,"WD",1665,1843,1821,1783
"2924",12,"B2","EMNI",20,"WW",1982,2073,2059,2046
"2925",12,"B2","FERU",6,"WD",1354,1852,1807,1715
"2926",12,"B2","FERU",12,"WW",1660,1905,1873,1823
"2927",12,"B2","FERU",14,"WW",1619,1887,1860,1796
"2928",12,"B2","FERU",19,"WD",1324,1821,1775,1687
"2929",12,"B2","PLMA",1,"WW",1724,1955,1923,1878
"2930",12,"B2","PLMA",6,"WD",1690,1990,1963,1912
"2931",12,"B2","PLMA",17,"WW",1851,2046,2018,1978
"2932",12,"B2","PLMA",18,"WD",1740,1968,1943,1900
"2933",12,"B2","SC",7,"WD",1856,2027,2007,1973
"2934",12,"B2","SC",11,"WD",1881,2080,2060,2016
"2935",12,"B2","SC",12,"WW",2000,2114,2096,2082
"2936",12,"B2","SC",19,"WW",1801,1914,1901,1878
"2937",12,"B2","SEAC",1,"WW",1801,1860,1851,1837
"2938",12,"B2","SEAC",2,"WW",1878,1950,1941,1928
"2939",12,"B2","SEAC",3,"WD",1768,1889,1874,1847
"2940",12,"B2","SEAC",13,"WD",1772,1931,1917,1886
"2941",12,"B2","SEAL",2,"WW",1896,2032,2014,1987
"2942",12,"B2","SEAL",8,"WD",1822,2023,2003,1970
"2943",12,"B2","SEAL",12,"WD",1748,1974,1955,1906
"2944",12,"B2","SEAL",13,"WW",1774,1910,1891,1869
"2945",12,"B2","SESE",3,"WW",1923,2082,2068,2041
"2946",12,"B2","SESE",7,"WD",1825,2077,2052,2005
"2947",12,"B2","SESE",8,"WW",1833,2077,2046,2000
"2948",12,"B2","SESE",10,"WD",1673,2009,1984,1920
"2949",12,"B2","SITR",2,"WD",1649,1899,1872,1819
"2950",12,"B2","SITR",6,"WW",1833,1950,1932,1910
"2951",12,"B2","SITR",18,"WW",1560,1687,1669,1647
"2952",12,"B2","SITR",20,"WD",1699,1882,1865,1825
"2953",12,"B2","SOBI",2,"WW",1538,1960,1914,1828
"2954",12,"B2","SOBI",9,"WD",1537,1946,1909,1835
"2955",12,"B2","SOBI",13,"WD",1634,2041,2008,1923
"2956",12,"B2","SOBI",15,"WW",1637,1896,1864,1810
"2957",12,"B2","SYNO",2,"WW",1701,2018,1978,1905
"2958",12,"B2","SYNO",16,"WW",1597,1919,1878,1814
"2959",12,"B2","SYNO",17,"WD",1559,2017,1978,1900
"2960",12,"B2","SYNO",19,"WD",1357,1847,1799,1709
"2961",12,"B2","VAMA",3,"WD",1777,1932,1915,1886
"2962",12,"B2","VAMA",9,"WW",1864,1969,1960,1941
"2963",12,"B2","VAMA",10,"WW",1778,1905,1878,1860
"2964",12,"B2","VAMA",17,"WD",1678,1824,1807,1774
"2965",12,"B3","DASP",3,"WD",1754,1955,1929,1890
"2966",12,"B3","DASP",7,"WW",1787,1891,1873,1855
"2967",12,"B3","DASP",10,"WW",1814,1946,1928,1905
"2968",12,"B3","DASP",14,"WD",1727,2009,1978,1927
"2969",12,"B3","DEFL",5,"WW",1724,1887,1869,1842
"2970",12,"B3","DEFL",6,"WD",1741,2012,1990,1942
"2971",12,"B3","DEFL",10,"WD",1583,1778,1757,1720
"2972",12,"B3","DEFL",12,"WW",1742,1941,1919,1882
"2973",12,"B3","EMNI",5,"WD",1826,2029,2009,1965
"2974",12,"B3","EMNI",11,"WW",1950,2064,2046,2028
"2975",12,"B3","EMNI",16,"WW",1960,2050,2037,2023
"2976",12,"B3","EMNI",18,"WD",1871,2052,2032,1996
"2977",12,"B3","FERU",7,"WW",1810,2009,1987,1946
"2978",12,"B3","FERU",13,"WD",1394,1846,1803,1721
"2979",12,"B3","FERU",15,"WD",1588,1936,1900,1839
"2980",12,"B3","FERU",18,"WW",1628,1955,1919,1846
"2981",12,"B3","PLMA",2,"WD",1781,1998,1975,1937
"2982",12,"B3","PLMA",4,"WW",1633,1873,1842,1796
"2983",12,"B3","PLMA",12,"WW",1764,1960,1937,1901
"2984",12,"B3","PLMA",14,"WD",1575,1812,1787,1743
"2985",12,"B3","SC",2,"WD",1721,1926,1905,1862
"2986",12,"B3","SC",10,"WW",1901,2028,2014,1991
"2987",12,"B3","SC",13,"WD",1856,2034,2013,1975
"2988",12,"B3","SC",18,"WW",1960,2073,2059,2041
"2989",12,"B3","SEAC",4,"WW",1828,1946,1932,1914
"2990",12,"B3","SEAC",10,"WW",1828,1950,1937,1919
"2991",12,"B3","SEAC",15,"WD",1818,1994,1977,1943
