recorded_by_mdy,typed_by_mdy,session,block,pot_ID,treatment,sample_month,sample_day,sample_year,period,weight_lbs,weight_grams,remarks
GX - 07/07/2018,GX - 07/09/2018,1,B1,SITR-11,WW,7,7,2018,T2,4.08,1851,
GX - 07/07/2018,GX - 07/09/2018,1,B1,SOBI-11,WW,7,7,2018,T2,3.73,1692,
GX - 07/07/2018,GX - 07/09/2018,1,B1,EMNI-1,WW,7,7,2018,T2,4.64,2105,
GX - 07/07/2018,GX - 07/09/2018,1,B1,DASP-17,WW,7,7,2018,T2,3.80,1724,
GX - 07/07/2018,GX - 07/09/2018,1,B1,PLMA-5,WW,7,7,2018,T2,3.99,1810,
GX - 07/07/2018,GX - 07/09/2018,1,B1,SEAC-12,WW,7,7,2018,T2,4.38,1987,
GX - 07/07/2018,GX - 07/09/2018,1,B1,SC-9,WW,7,7,2018,T2,3.91,1774,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SOBI-20,WW,7,8,2018,T3,3.71,1683,
GX - 07/08/2018,GX - 07/09/2018,1,B1,FERU-3,WW,7,8,2018,T3,3.56,1615,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SESE-9,WW,7,8,2018,T3,4.12,1869,
GX - 07/08/2018,GX - 07/09/2018,1,B1,VAMA-16,WW,7,8,2018,T3,3.86,1751,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SEAC-9,WW,7,8,2018,T3,4.06,1842,
GX - 07/08/2018,GX - 07/09/2018,1,B1,PLMA-11,WW,7,8,2018,T3,4.19,1901,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SC-14,WW,7,8,2018,T3,3.87,1755,
GX - 07/08/2018,GX - 07/09/2018,1,B1,EMNI-2,WW,7,8,2018,T3,4.45,2018,
GX - 07/08/2018,GX - 07/09/2018,1,B1,DASP-9,WW,7,8,2018,T3,3.65,1656,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SEAL-5,WW,7,8,2018,T3,3.73,1692,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SYNO-13,WW,7,8,2018,T3,3.46,1569,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SITR-4,WW,7,8,2018,T3,4.07,1846,
GX - 07/08/2018,GX - 07/09/2018,1,B1,DEFL-15,WW,7,8,2018,T3,3.76,1705,
GX - 07/08/2018,GX - 07/09/2018,1,B1,VAMA-1,WW,7,8,2018,T3,4.07,1846,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SESE-19,WW,7,8,2018,T3,4.32,1960,
GX - 07/08/2018,GX - 07/09/2018,1,B1,FERU-16,WW,7,8,2018,T3,4.10,1860,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SEAL-7,WW,7,8,2018,T3,3.74,1696,
GX - 07/08/2018,GX - 07/09/2018,1,B1,DEFL-2,WW,7,8,2018,T3,4.01,1819,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SYNO-14,WW,7,8,2018,T3,3.53,1601,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SITR-11,WW,7,8,2018,T3,3.98,1805,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SOBI-11,WW,7,8,2018,T3,3.56,1615,
GX - 07/08/2018,GX - 07/09/2018,1,B1,EMNI-1,WW,7,8,2018,T3,4.56,2068,
GX - 07/08/2018,GX - 07/09/2018,1,B1,DASP-17,WW,7,8,2018,T3,3.71,1683,
GX - 07/08/2018,GX - 07/09/2018,1,B1,PLMA-5,WW,7,8,2018,T3,3.86,1751,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SEAC-12,WW,7,8,2018,T3,4.29,1946,
GX - 07/08/2018,GX - 07/09/2018,1,B1,SC-9,WW,7,8,2018,T3,3.82,1733,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SOBI-20,WW,7,9,2018,T4,3.56,1615,
GX - 07/09/2018,GX - 07/09/2018,1,B1,FERU-3,WW,7,9,2018,T4,3.33,1510,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SESE-9,WW,7,9,2018,T4,3.96,1796,
GX - 07/09/2018,GX - 07/09/2018,1,B1,VAMA-16,WW,7,9,2018,T4,3.73,1692,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SEAC-9,WW,7,9,2018,T4,3.90,1769,
GX - 07/09/2018,GX - 07/09/2018,1,B1,PLMA-11,WW,7,9,2018,T4,4.02,1823,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SC-14,WW,7,9,2018,T4,3.72,1687,
GX - 07/09/2018,GX - 07/09/2018,1,B1,EMNI-2,WW,7,9,2018,T4,4.33,1964,
GX - 07/09/2018,GX - 07/09/2018,1,B1,DASP-9,WW,7,9,2018,T4,3.52,1597,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SEAL-5,WW,7,9,2018,T4,3.59,1628,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SYNO-13,WW,7,9,2018,T4,3.28,1488,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SITR-4,WW,7,9,2018,T4,3.94,1787,
GX - 07/09/2018,GX - 07/09/2018,1,B1,DEFL-15,WW,7,9,2018,T4,3.56,1615,
GX - 07/09/2018,GX - 07/09/2018,1,B1,VAMA-1,WW,7,9,2018,T4,3.97,1801,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SESE-19,WW,7,9,2018,T4,4.21,1910,
GX - 07/09/2018,GX - 07/09/2018,1,B1,FERU-16,WW,7,9,2018,T4,3.90,1769,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SEAL-7,WW,7,9,2018,T4,3.61,1637,
GX - 07/09/2018,GX - 07/09/2018,1,B1,DEFL-2,WW,7,9,2018,T4,3.89,1764,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SYNO-14,WW,7,9,2018,T4,3.37,1529,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SITR-11,WW,7,9,2018,T4,3.85,1746,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SOBI-11,WW,7,9,2018,T4,3.32,1506,
GX - 07/09/2018,GX - 07/09/2018,1,B1,EMNI-1,WW,7,9,2018,T4,4.42,2005,
GX - 07/09/2018,GX - 07/09/2018,1,B1,DASP-17,WW,7,9,2018,T4,3.60,1633,
GX - 07/09/2018,GX - 07/09/2018,1,B1,PLMA-5,WW,7,9,2018,T4,3.67,1665,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SEAC-12,WW,7,9,2018,T4,4.16,1887,
GX - 07/09/2018,GX - 07/09/2018,1,B1,SC-9,WW,7,9,2018,T4,3.70,1678,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SOBI-15,WW,7,7,2018,T1,2.70,1225,
GX - 07/07/2018,GX - 07/09/2018,1,B2,FERU-14,WW,7,7,2018,T1,3.20,1451,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SESE-3,WW,7,7,2018,T1,3.65,1656,
GX - 07/07/2018,GX - 07/09/2018,1,B2,VAMA-9,WW,7,7,2018,T1,3.76,1705,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SEAC-2,WW,7,7,2018,T1,3.24,1470,
GX - 07/07/2018,GX - 07/09/2018,1,B2,PLMA-17,WW,7,7,2018,T1,3.06,1388,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SC-12,WW,7,7,2018,T1,3.21,1456,
GX - 07/07/2018,GX - 07/09/2018,1,B2,EMNI-20,WW,7,7,2018,T1,3.94,1787,
GX - 07/07/2018,GX - 07/09/2018,1,B2,DASP-18,WW,7,7,2018,T1,3.52,1597,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SEAL-2,WW,7,7,2018,T1,3.24,1470,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SYNO-16,WW,7,7,2018,T1,2.92,1324,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SITR-18,WW,7,7,2018,T1,3.43,1556,
GX - 07/07/2018,GX - 07/09/2018,1,B2,DEFL-9,WW,7,7,2018,T1,3.55,1610,
GX - 07/07/2018,GX - 07/09/2018,1,B2,VAMA-10,WW,7,7,2018,T1,3.44,1560,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SESE-8,WW,7,7,2018,T1,3.46,1569,
GX - 07/07/2018,GX - 07/09/2018,1,B2,FERU-12,WW,7,7,2018,T1,3.12,1415,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SEAL-13,WW,7,7,2018,T1,2.91,1320,
GX - 07/07/2018,GX - 07/09/2018,1,B2,DEFL-16,WW,7,7,2018,T1,3.18,1442,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SYNO-2,WW,7,7,2018,T1,2.86,1297,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SITR-6,WW,7,7,2018,T1,3.75,1701,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SOBI-2,WW,7,7,2018,T1,3.05,1383,
GX - 07/07/2018,GX - 07/09/2018,1,B2,EMNI-7,WW,7,7,2018,T1,3.90,1769,
GX - 07/07/2018,GX - 07/09/2018,1,B2,DASP-5,WW,7,7,2018,T1,3.63,1647,
GX - 07/07/2018,GX - 07/09/2018,1,B2,PLMA-1,WW,7,7,2018,T1,3.03,1374,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SEAC-1,WW,7,7,2018,T1,3.18,1442,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SC-19,WW,7,7,2018,T1,3.00,1361,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SOBI-15,WW,7,7,2018,T2,3.62,1642,
GX - 07/07/2018,GX - 07/09/2018,1,B2,FERU-14,WW,7,7,2018,T2,4.07,1846,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SESE-3,WW,7,7,2018,T2,4.25,1928,
GX - 07/07/2018,GX - 07/09/2018,1,B2,VAMA-9,WW,7,7,2018,T2,4.40,1996,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SEAC-2,WW,7,7,2018,T2,4.11,1864,
GX - 07/07/2018,GX - 07/09/2018,1,B2,PLMA-17,WW,7,7,2018,T2,4.14,1878,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SC-12,WW,7,7,2018,T2,4.16,1887,
GX - 07/07/2018,GX - 07/09/2018,1,B2,EMNI-20,WW,7,7,2018,T2,4.64,2105,
GX - 07/07/2018,GX - 07/09/2018,1,B2,DASP-18,WW,7,7,2018,T2,4.20,1905,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SEAL-2,WW,7,7,2018,T2,3.99,1810,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SYNO-16,WW,7,7,2018,T2,3.64,1651,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SITR-18,WW,7,7,2018,T2,3.82,1733,
GX - 07/07/2018,GX - 07/09/2018,1,B2,DEFL-9,WW,7,7,2018,T2,4.00,1814,
GX - 07/07/2018,GX - 07/09/2018,1,B2,VAMA-10,WW,7,7,2018,T2,4.02,1823,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SESE-8,WW,7,7,2018,T2,4.38,1987,
GX - 07/07/2018,GX - 07/09/2018,1,B2,FERU-12,WW,7,7,2018,T2,4.11,1864,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SEAL-13,WW,7,7,2018,T2,3.89,1764,
GX - 07/07/2018,GX - 07/09/2018,1,B2,DEFL-16,WW,7,7,2018,T2,4.12,1869,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SYNO-2,WW,7,7,2018,T2,3.85,1746,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SITR-6,WW,7,7,2018,T2,4.57,2073,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SOBI-2,WW,7,7,2018,T2,4.01,1819,
GX - 07/07/2018,GX - 07/09/2018,1,B2,EMNI-7,WW,7,7,2018,T2,4.64,2105,
GX - 07/07/2018,GX - 07/09/2018,1,B2,DASP-5,WW,7,7,2018,T2,4.16,1887,
GX - 07/07/2018,GX - 07/09/2018,1,B2,PLMA-1,WW,7,7,2018,T2,3.95,1792,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SEAC-1,WW,7,7,2018,T2,4.07,1846,
GX - 07/07/2018,GX - 07/09/2018,1,B2,SC-19,WW,7,7,2018,T2,3.65,1656,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SOBI-15,WW,7,8,2018,T3,3.50,1588,
GX - 07/08/2018,GX - 07/09/2018,1,B2,FERU-14,WW,7,8,2018,T3,3.92,1778,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SESE-3,WW,7,8,2018,T3,4.14,1878,
GX - 07/08/2018,GX - 07/09/2018,1,B2,VAMA-9,WW,7,8,2018,T3,4.31,1955,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SEAC-2,WW,7,8,2018,T3,3.99,1810,
GX - 07/08/2018,GX - 07/09/2018,1,B2,PLMA-17,WW,7,8,2018,T3,4.05,1837,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SC-12,WW,7,8,2018,T3,4.07,1846,
GX - 07/08/2018,GX - 07/09/2018,1,B2,EMNI-20,WW,7,8,2018,T3,4.51,2046,
GX - 07/08/2018,GX - 07/09/2018,1,B2,DASP-18,WW,7,8,2018,T3,4.08,1851,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SEAL-2,WW,7,8,2018,T3,3.90,1769,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SYNO-16,WW,7,8,2018,T3,3.56,1615,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SITR-18,WW,7,8,2018,T3,3.73,1692,
GX - 07/08/2018,GX - 07/09/2018,1,B2,DEFL-9,WW,7,8,2018,T3,3.88,1760,
GX - 07/08/2018,GX - 07/09/2018,1,B2,VAMA-10,WW,7,8,2018,T3,3.94,1787,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SESE-8,WW,7,8,2018,T3,4.22,1914,
GX - 07/08/2018,GX - 07/09/2018,1,B2,FERU-12,WW,7,8,2018,T3,3.96,1796,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SEAL-13,WW,7,8,2018,T3,3.78,1715,
GX - 07/08/2018,GX - 07/09/2018,1,B2,DEFL-16,WW,7,8,2018,T3,3.99,1810,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SYNO-2,WW,7,8,2018,T3,3.75,1701,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SITR-6,WW,7,8,2018,T3,4.47,2028,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SOBI-2,WW,7,8,2018,T3,3.84,1742,
GX - 07/08/2018,GX - 07/09/2018,1,B2,EMNI-7,WW,7,8,2018,T3,4.56,2068,
GX - 07/08/2018,GX - 07/09/2018,1,B2,DASP-5,WW,7,8,2018,T3,4.08,1851,
GX - 07/08/2018,GX - 07/09/2018,1,B2,PLMA-1,WW,7,8,2018,T3,3.84,1742,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SEAC-1,WW,7,8,2018,T3,3.97,1801,
GX - 07/08/2018,GX - 07/09/2018,1,B2,SC-19,WW,7,8,2018,T3,3.56,1615,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SOBI-15,WW,7,9,2018,T4,3.33,1510,
GX - 07/09/2018,GX - 07/09/2018,1,B2,FERU-14,WW,7,9,2018,T4,3.73,1692,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SESE-3,WW,7,9,2018,T4,3.97,1801,
GX - 07/09/2018,GX - 07/09/2018,1,B2,VAMA-9,WW,7,9,2018,T4,4.20,1905,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SEAC-2,WW,7,9,2018,T4,3.79,1719,
GX - 07/09/2018,GX - 07/09/2018,1,B2,PLMA-17,WW,7,9,2018,T4,3.89,1764,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SC-12,WW,7,9,2018,T4,3.94,1787,
GX - 07/09/2018,GX - 07/09/2018,1,B2,EMNI-20,WW,7,9,2018,T4,4.40,1996,
GX - 07/09/2018,GX - 07/09/2018,1,B2,DASP-18,WW,7,9,2018,T4,3.97,1801,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SEAL-2,WW,7,9,2018,T4,3.72,1687,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SYNO-16,WW,7,9,2018,T4,3.41,1547,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SITR-18,WW,7,9,2018,T4,3.60,1633,
GX - 07/09/2018,GX - 07/09/2018,1,B2,DEFL-9,WW,7,9,2018,T4,3.70,1678,
GX - 07/09/2018,GX - 07/09/2018,1,B2,VAMA-10,WW,7,9,2018,T4,3.83,1737,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SESE-8,WW,7,9,2018,T4,4.01,1819,
GX - 07/09/2018,GX - 07/09/2018,1,B2,FERU-12,WW,7,9,2018,T4,3.86,1751,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SEAL-13,WW,7,9,2018,T4,3.61,1637,
GX - 07/09/2018,GX - 07/09/2018,1,B2,DEFL-16,WW,7,9,2018,T4,3.85,1746,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SYNO-2,WW,7,9,2018,T4,3.63,1647,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SITR-6,WW,7,9,2018,T4,4.34,1969,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SOBI-2,WW,7,9,2018,T4,3.58,1624,
GX - 07/09/2018,GX - 07/09/2018,1,B2,EMNI-7,WW,7,9,2018,T4,4.43,2009,
GX - 07/09/2018,GX - 07/09/2018,1,B2,DASP-5,WW,7,9,2018,T4,3.97,1801,
GX - 07/09/2018,GX - 07/09/2018,1,B2,PLMA-1,WW,7,9,2018,T4,3.65,1656,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SEAC-1,WW,7,9,2018,T4,3.82,1733,
GX - 07/09/2018,GX - 07/09/2018,1,B2,SC-19,WW,7,9,2018,T4,3.21,1456,pot fell over; lost a bit of soil
GX - 07/07/2018,GX - 07/09/2018,1,B3,SOBI-14,WW,7,7,2018,T1,2.96,1343,
GX - 07/07/2018,GX - 07/09/2018,1,B3,FERU-18,WW,7,7,2018,T1,3.04,1379,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SESE-16,WW,7,7,2018,T1,3.47,1574,typo; changed from SESE016 to SESE-16
GX - 07/07/2018,GX - 07/09/2018,1,B3,VAMA-2,WW,7,7,2018,T1,3.77,1710,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SEAC-4,WW,7,7,2018,T1,3.38,1533,
GX - 07/07/2018,GX - 07/09/2018,1,B3,PLMA-12,WW,7,7,2018,T1,3.24,1470,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SC-18,WW,7,7,2018,T1,3.05,1383,
GX - 07/07/2018,GX - 07/09/2018,1,B3,EMNI-16,WW,7,7,2018,T1,3.98,1805,
GX - 07/07/2018,GX - 07/09/2018,1,B3,DASP-10,WW,7,7,2018,T1,3.44,1560,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SEAL-9,WW,7,7,2018,T1,3.13,1420,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SYNO-7,WW,7,7,2018,T1,2.92,1324,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SITR-13,WW,7,7,2018,T1,3.35,1520,
GX - 07/07/2018,GX - 07/09/2018,1,B3,DEFL-5,WW,7,7,2018,T1,3.07,1393,
GX - 07/07/2018,GX - 07/09/2018,1,B3,VAMA-18,WW,7,7,2018,T1,3.62,1642,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SESE-13,WW,7,7,2018,T1,3.27,1483,
GX - 07/07/2018,GX - 07/09/2018,1,B3,FERU-7,WW,7,7,2018,T1,4.00,1814,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SEAL-16,WW,7,7,2018,T1,3.32,1506,
GX - 07/07/2018,GX - 07/09/2018,1,B3,DEFL-12,WW,7,7,2018,T1,3.21,1456,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SYNO-1,WW,7,7,2018,T1,3.38,1533,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SITR-8,WW,7,7,2018,T1,3.64,1651,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SOBI-16,WW,7,7,2018,T1,2.94,1334,
GX - 07/07/2018,GX - 07/09/2018,1,B3,EMNI-11,WW,7,7,2018,T1,4.11,1864,
GX - 07/07/2018,GX - 07/09/2018,1,B3,DASP-7,WW,7,7,2018,T1,3.67,1665,
GX - 07/07/2018,GX - 07/09/2018,1,B3,PLMA-4,WW,7,7,2018,T1,2.90,1315,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SEAC-10,WW,7,7,2018,T1,3.28,1488,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SC-10,WW,7,7,2018,T1,3.00,1361,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SOBI-14,WW,7,7,2018,T2,4.08,1851,
GX - 07/07/2018,GX - 07/09/2018,1,B3,FERU-18,WW,7,7,2018,T2,3.99,1810,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SESE-16,WW,7,7,2018,T2,4.10,1860,typo; changed from SESE016 to SESE-16
GX - 07/07/2018,GX - 07/09/2018,1,B3,VAMA-2,WW,7,7,2018,T2,4.41,2000,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SEAC-4,WW,7,7,2018,T2,4.16,1887,
GX - 07/07/2018,GX - 07/09/2018,1,B3,PLMA-12,WW,7,7,2018,T2,4.14,1878,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SC-18,WW,7,7,2018,T2,3.93,1783,
GX - 07/07/2018,GX - 07/09/2018,1,B3,EMNI-16,WW,7,7,2018,T2,4.61,2091,
GX - 07/07/2018,GX - 07/09/2018,1,B3,DASP-10,WW,7,7,2018,T2,4.02,1823,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SEAL-9,WW,7,7,2018,T2,4.03,1828,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SYNO-7,WW,7,7,2018,T2,3.67,1665,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SITR-13,WW,7,7,2018,T2,3.99,1810,
GX - 07/07/2018,GX - 07/09/2018,1,B3,DEFL-5,WW,7,7,2018,T2,4.09,1855,
GX - 07/07/2018,GX - 07/09/2018,1,B3,VAMA-18,WW,7,7,2018,T2,4.29,1946,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SESE-13,WW,7,7,2018,T2,4.08,1851,
GX - 07/07/2018,GX - 07/09/2018,1,B3,FERU-7,WW,7,7,2018,T2,4.61,2091,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SEAL-16,WW,7,7,2018,T2,4.06,1842,
GX - 07/07/2018,GX - 07/09/2018,1,B3,DEFL-12,WW,7,7,2018,T2,4.02,1823,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SYNO-1,WW,7,7,2018,T2,4.22,1914,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SITR-8,WW,7,7,2018,T2,4.51,2046,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SOBI-16,WW,7,7,2018,T2,3.62,1642,
GX - 07/07/2018,GX - 07/09/2018,1,B3,EMNI-11,WW,7,7,2018,T2,4.67,2118,
GX - 07/07/2018,GX - 07/09/2018,1,B3,DASP-7,WW,7,7,2018,T2,4.14,1878,
GX - 07/07/2018,GX - 07/09/2018,1,B3,PLMA-4,WW,7,7,2018,T2,3.65,1656,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SEAC-10,WW,7,7,2018,T2,4.00,1814,
GX - 07/07/2018,GX - 07/09/2018,1,B3,SC-10,WW,7,7,2018,T2,3.82,1733,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SOBI-14,WW,7,8,2018,T3,3.94,1787,
GX - 07/08/2018,GX - 07/09/2018,1,B3,FERU-18,WW,7,8,2018,T3,3.85,1746,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SESE-16,WW,7,8,2018,T3,3.98,1805,typo; changed from SESE016 to SESE-16
GX - 07/08/2018,GX - 07/09/2018,1,B3,VAMA-2,WW,7,8,2018,T3,4.32,1960,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SEAC-4,WW,7,8,2018,T3,3.06,1388,
GX - 07/08/2018,GX - 07/09/2018,1,B3,PLMA-12,WW,7,8,2018,T3,4.02,1823,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SC-18,WW,7,8,2018,T3,3.83,1737,
GX - 07/08/2018,GX - 07/09/2018,1,B3,EMNI-16,WW,7,8,2018,T3,4.51,2046,
GX - 07/08/2018,GX - 07/09/2018,1,B3,DASP-10,WW,7,8,2018,T3,3.91,1774,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SEAL-9,WW,7,8,2018,T3,3.92,1778,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SYNO-7,WW,7,8,2018,T3,3.53,1601,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SITR-13,WW,7,8,2018,T3,3.78,1715,
GX - 07/08/2018,GX - 07/09/2018,1,B3,DEFL-5,WW,7,8,2018,T3,3.96,1796,
GX - 07/08/2018,GX - 07/09/2018,1,B3,VAMA-18,WW,7,8,2018,T3,4.20,1905,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SESE-13,WW,7,8,2018,T3,3.95,1792,
GX - 07/08/2018,GX - 07/09/2018,1,B3,FERU-7,WW,7,8,2018,T3,4.46,2023,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SEAL-16,WW,7,8,2018,T3,3.94,1787,
GX - 07/08/2018,GX - 07/09/2018,1,B3,DEFL-12,WW,7,8,2018,T3,3.87,1755,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SYNO-1,WW,7,8,2018,T3,4.04,1833,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SITR-8,WW,7,8,2018,T3,4.39,1991,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SOBI-16,WW,7,8,2018,T3,3.48,1578,
GX - 07/08/2018,GX - 07/09/2018,1,B3,EMNI-11,WW,7,8,2018,T3,4.58,2077,
GX - 07/08/2018,GX - 07/09/2018,1,B3,DASP-7,WW,7,8,2018,T3,4.07,1846,
GX - 07/08/2018,GX - 07/09/2018,1,B3,PLMA-4,WW,7,8,2018,T3,3.51,1592,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SEAC-10,WW,7,8,2018,T3,3.81,1728,
GX - 07/08/2018,GX - 07/09/2018,1,B3,SC-10,WW,7,8,2018,T3,3.73,1692,
GX - 07/09/2018,GX - 07/09/2018,1,B3,SOBI-14,WW,7,9,2018,T4,3.70,1678,
GX - 07/09/2018,GX - 07/09/2018,1,B3,FERU-18,WW,7,9,2018,T4,3.62,1642,
GX - 07/09/2018,GX - 07/09/2018,1,B3,SESE-16,WW,7,9,2018,T4,3.81,1728,typo; changed from SESE016 to SESE-16
GX - 07/09/2018,GX - 07/09/2018,1,B3,VAMA-2,WW,7,9,2018,T4,4.20,1905,
GX - 07/09/2018,GX - 07/09/2018,1,B3,SEAC-4,WW,7,9,2018,T4,3.91,1774,
GX - 07/09/2018,GX - 07/09/2018,1,B3,PLMA-12,WW,7,9,2018,T4,3.81,1728,
GX - 07/09/2018,GX - 07/09/2018,1,B3,SC-18,WW,7,9,2018,T4,3.68,1669,
GX - 07/09/2018,GX - 07/09/2018,1,B3,EMNI-16,WW,7,9,2018,T4,4.40,1996,
GX - 07/09/2018,GX - 07/09/2018,1,B3,DASP-10,WW,7,9,2018,T4,3.80,1724,
GX - 07/09/2018,GX - 07/09/2018,1,B3,SEAL-9,WW,7,9,2018,T4,3.73,1692,
GX - 07/09/2018,GX - 07/09/2018,1,B3,SYNO-7,WW,7,9,2018,T4,3.32,1506,
GX - 07/09/2018,GX - 07/09/2018,1,B3,SITR-13,WW,7,9,2018,T4,3.65,1656,
